id,typ,ueberschrift,kalk_position,ANS_PLJ,ANS_VJ,PLAN_FJ1,RE_VVJ
3706,ERGHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Ordentliches Ergebnis (= Zeilen 10 und 17)",-550352.7,-588653.09,-561591.41,-671770.36
3707,ERGHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Finanzertr�ge",283.0,417.0,177.0,569.65
3708,ERGHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Zinsen und sonstige Finanzaufwendungen",0.0,0.0,0.0,0.0
3709,ERGHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Finanzergebnis (= Zeilen 19 und 20)",283.0,417.0,177.0,569.65
3710,ERGHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Ergebnis der laufenden Verwaltungst�tigkeit (= Zeilen 18 und 21)",-550069.7,-588236.09,-561414.41,-671200.71
3711,ERGHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Au�erordentliche Ertr�ge",0.0,0.0,0.0,0.0
3712,ERGHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Au�erordentliche Aufwendungen",0.0,0.0,0.0,0.0
3713,ERGHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Au�erordentliches Ergebnis (= Zeilen 23 und 24)",0.0,0.0,0.0,0.0
3714,ERGHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Ergebnis - vor Ber�cksichtigung der internen Leistungsbeziehungen - (= Zeilen 22 und 25)",-550069.7,-588236.09,-561414.41,-671200.71
3715,ERGHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Ertr�ge aus internen Leistungsbeziehungen (48er)",0.0,0.0,0.0,0.0
3716,ERGHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Ertr�ge aus internen Leistungsbeziehungen (9er)",0.0,0.0,0.0,0.0
3717,ERGHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Ergebnis (= Zeilen 27, 28)",0.0,0.0,0.0,0.0
3718,ERGHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Aufwendungen aus internen Leistungsbeziehungen (58er)",0.0,0.0,0.0,0.0
3719,ERGHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Aufwendungen aus internen Leistungsbeziehungen (9er)",0.0,0.0,0.0,0.0
3720,ERGHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Ergebnis (= Zeilen 30, 31)",0.0,0.0,0.0,0.0
3721,ERGHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Ergebnis (= Zeilen 26, 29, 32)",-550069.7,-588236.09,-561414.41,-671200.71
3722,FINHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Einzahlungen aus Zuwendungen f�r Investitionsma�nahmen",0.0,0.0,0.0,0.0
3723,FINHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Einzahlungen aus der Ver�u�erung von Sachanlagen",0.0,0.0,0.0,0.0
3724,FINHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Einzahlungen aus der Ver�u�erung von Finanzanlagen",0.0,0.0,0.0,0.0
3725,FINHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Einzahlungen aus Beitr�gen und �hnlichen Entgelten",0.0,0.0,0.0,0.0
3726,FINHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Sonstige Investitionseinzahlungen",2126.0,0.0,1729.0,2153.85
3727,FINHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Summe (investive Einzahlungen)",2126.0,0.0,1729.0,2153.85
3728,FINHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Auszahlungen f�r den Erwerb von Grundst�cken und Geb�uden",0.0,0.0,0.0,0.0
3729,FINHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Auszahlungen f�r Bauma�nahmen",0.0,0.0,0.0,0.0
3730,FINHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Auszahlungen f�r den Erwerb von beweglichen Anlageverm�gen",-2915.0,-2200.0,0.0,-7462.62
3731,FINHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Auszahlungen f�r den Erwerb von Finanzanlagen",0.0,0.0,0.0,0.0
3732,FINHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Auszahlungen von aktivierbaren Zuwendungen",0.0,0.0,0.0,0.0
3733,FINHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Sonstige Investitionsauszahlungen",0.0,0.0,0.0,0.0
3734,FINHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Summe (investive Auszahlungen)",-2915.0,-2200.0,0.0,-7462.62
3735,FINHHT,"10/Bauen und Wohnen/1002/Wohnungswesen","Saldo der Investitionst�tigkeit (Einzahlungen ./. Auszahlungen)",-789.0,-2200.0,1729.0,-5308.77
3736,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Steuern und �hnliche Abgaben",0.0,0.0,0.0,0.0
3737,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Zuwendungen und allgemeine Umlagen",0.0,0.0,0.0,0.0
3738,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Sonstige Transferertr�ge",0.0,0.0,0.0,0.0
3739,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","�ffentlich-rechtliche Leistungsentgelte",4174.0,4037.0,4316.0,0.0
3740,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Privatrechtliche Leistungsentgelte",0.0,0.0,0.0,0.0
3741,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Kostenerstattungen und Kostenumlagen",0.0,0.0,0.0,0.0
3742,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Sonstige ordentliche Ertr�ge",0.0,0.0,0.0,0.0
3743,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Aktivierte Eigenleistungen",0.0,0.0,0.0,0.0
3744,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Bestandsver�nderungen",0.0,0.0,0.0,0.0
3745,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Ordentliche Ertr�ge",4174.0,4037.0,4316.0,0.0
3746,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Personalaufwendungen",-91281.76,-109345.71,-93249.04,-100356.27
3747,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Versorgungsaufwendungen",-14815.43,-14016.39,-15037.66,-37973.92
3748,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Aufwendungen f�r Sach- und Dienstleistungen",-56.0,-55.0,-57.0,0.0
3749,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Bilanzielle Abschreibungen",0.0,0.0,0.0,0.0
3750,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Transferaufwendungen",0.0,0.0,0.0,0.0
3751,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Sonstige ordentliche Aufwendungen",-2983.0,-3241.75,-2986.0,-1624.22
3752,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Ordentliche Aufwendungen",-109136.19,-126658.85,-111329.7,-139954.41
3753,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Ordentliches Ergebnis (= Zeilen 10 und 17)",-104962.19,-122621.85,-107013.7,-139954.41
3754,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Finanzertr�ge",0.0,0.0,0.0,0.0
3755,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Zinsen und sonstige Finanzaufwendungen",0.0,0.0,0.0,0.0
3756,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Finanzergebnis (= Zeilen 19 und 20)",0.0,0.0,0.0,0.0
3757,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Ergebnis der laufenden Verwaltungst�tigkeit (= Zeilen 18 und 21)",-104962.19,-122621.85,-107013.7,-139954.41
3758,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Au�erordentliche Ertr�ge",0.0,0.0,0.0,0.0
3759,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Au�erordentliche Aufwendungen",0.0,0.0,0.0,0.0
3760,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Au�erordentliches Ergebnis (= Zeilen 23 und 24)",0.0,0.0,0.0,0.0
3761,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Ergebnis - vor Ber�cksichtigung der internen Leistungsbeziehungen - (= Zeilen 22 und 25)",-104962.19,-122621.85,-107013.7,-139954.41
3762,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Ertr�ge aus internen Leistungsbeziehungen (48er)",0.0,0.0,0.0,0.0
3763,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Ertr�ge aus internen Leistungsbeziehungen (9er)",0.0,0.0,0.0,0.0
3764,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Ergebnis (= Zeilen 27, 28)",0.0,0.0,0.0,0.0
3765,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Aufwendungen aus internen Leistungsbeziehungen (58er)",0.0,0.0,0.0,0.0
3766,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Aufwendungen aus internen Leistungsbeziehungen (9er)",0.0,0.0,0.0,0.0
3767,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Ergebnis (= Zeilen 30, 31)",0.0,0.0,0.0,0.0
3768,ERGHHT,"10/Bauen und Wohnen/1003/Denkmalschutz und Denkmalpflege","Ergebnis (= Zeilen 26, 29, 32)",-104962.19,-122621.85,-107013.7,-139954.41
3769,ERGHHT,"11/Ver- und Entsorgung","Steuern und �hnliche Abgaben",0.0,0.0,0.0,0.0
3770,ERGHHT,"11/Ver- und Entsorgung","Zuwendungen und allgemeine Umlagen",434159.0,418297.0,424417.0,418297.0
3771,ERGHHT,"11/Ver- und Entsorgung","Sonstige Transferertr�ge",0.0,0.0,0.0,0.0
3772,ERGHHT,"11/Ver- und Entsorgung","�ffentlich-rechtliche Leistungsentgelte",23014943.93,22418046.83,23145195.28,21347559.49
3773,ERGHHT,"11/Ver- und Entsorgung","Privatrechtliche Leistungsentgelte",0.0,0.0,0.0,0.0
3774,ERGHHT,"11/Ver- und Entsorgung","Kostenerstattungen und Kostenumlagen",571.0,553.0,590.0,1313393.24
3775,ERGHHT,"11/Ver- und Entsorgung","Sonstige ordentliche Ertr�ge",7490.0,7244.0,7744.0,0.0
3776,ERGHHT,"11/Ver- und Entsorgung","Aktivierte Eigenleistungen",224500.0,444000.0,145750.0,61785.42
3777,ERGHHT,"11/Ver- und Entsorgung","Bestandsver�nderungen",0.0,0.0,0.0,0.0
3778,ERGHHT,"11/Ver- und Entsorgung","Ordentliche Ertr�ge",23681663.93,23288140.83,23723696.28,23141035.15
3779,ERGHHT,"11/Ver- und Entsorgung","Personalaufwendungen",-703750.84,-619873.52,-718672.72,-793815.48
3780,ERGHHT,"11/Ver- und Entsorgung","Versorgungsaufwendungen",-1018.75,-833.9,-1034.02,-2681.12
3781,ERGHHT,"11/Ver- und Entsorgung","Aufwendungen f�r Sach- und Dienstleistungen",-3544908.0,-3510007.0,-3580157.0,-3370735.14
3782,ERGHHT,"11/Ver- und Entsorgung","Bilanzielle Abschreibungen",-3596156.07,-3676420.17,-3794324.85,-3416421.48
3783,ERGHHT,"11/Ver- und Entsorgung","Transferaufwendungen",0.0,0.0,0.0,0.0
3784,ERGHHT,"11/Ver- und Entsorgung","Sonstige ordentliche Aufwendungen",-9986982.0,-9984747.57,-9989254.0,-10103974.57
3785,ERGHHT,"11/Ver- und Entsorgung","Ordentliche Aufwendungen",-17832815.66,-17791882.16,-18083442.59,-17687627.79
3786,ERGHHT,"11/Ver- und Entsorgung","Ordentliches Ergebnis (= Zeilen 10 und 17)",5848848.27,5496258.67,5640253.69,5453407.36
3787,ERGHHT,"11/Ver- und Entsorgung","Finanzertr�ge",0.0,0.0,0.0,0.0
3788,ERGHHT,"11/Ver- und Entsorgung","Zinsen und sonstige Finanzaufwendungen",0.0,0.0,0.0,0.0
3789,ERGHHT,"11/Ver- und Entsorgung","Finanzergebnis (= Zeilen 19 und 20)",0.0,0.0,0.0,0.0
3790,ERGHHT,"11/Ver- und Entsorgung","Ergebnis der laufenden Verwaltungst�tigkeit (= Zeilen 18 und 21)",5848848.27,5496258.67,5640253.69,5453407.36
3791,ERGHHT,"11/Ver- und Entsorgung","Au�erordentliche Ertr�ge",0.0,0.0,0.0,0.0
3792,ERGHHT,"11/Ver- und Entsorgung","Au�erordentliche Aufwendungen",0.0,0.0,0.0,0.0
3793,ERGHHT,"11/Ver- und Entsorgung","Au�erordentliches Ergebnis (= Zeilen 23 und 24)",0.0,0.0,0.0,0.0
3794,ERGHHT,"11/Ver- und Entsorgung","Ergebnis - vor Ber�cksichtigung der internen Leistungsbeziehungen - (= Zeilen 22 und 25)",5848848.27,5496258.67,5640253.69,5453407.36
3795,ERGHHT,"11/Ver- und Entsorgung","Ertr�ge aus internen Leistungsbeziehungen (48er)",224500.0,444000.0,145750.0,61785.42
3796,ERGHHT,"11/Ver- und Entsorgung","Ertr�ge aus internen Leistungsbeziehungen (9er)",0.0,0.0,0.0,0.0
3797,ERGHHT,"11/Ver- und Entsorgung","Ergebnis (= Zeilen 27, 28)",224500.0,444000.0,145750.0,61785.42
3798,ERGHHT,"11/Ver- und Entsorgung","Aufwendungen aus internen Leistungsbeziehungen (58er)",-585224.0,-861412.0,-506474.0,-469468.42
3799,ERGHHT,"11/Ver- und Entsorgung","Aufwendungen aus internen Leistungsbeziehungen (9er)",0.0,0.0,0.0,0.0
3800,ERGHHT,"11/Ver- und Entsorgung","Ergebnis (= Zeilen 30, 31)",-585224.0,-861412.0,-506474.0,-469468.42
3801,ERGHHT,"11/Ver- und Entsorgung","Ergebnis (= Zeilen 26, 29, 32)",5488124.27,5078846.67,5279529.69,5045724.36
3802,FINHHT,"11/Ver- und Entsorgung","Einzahlungen aus Zuwendungen f�r Investitionsma�nahmen",0.0,0.0,0.0,0.0
3803,FINHHT,"11/Ver- und Entsorgung","Einzahlungen aus der Ver�u�erung von Sachanlagen",0.0,0.0,0.0,220615.52
3804,FINHHT,"11/Ver- und Entsorgung","Einzahlungen aus der Ver�u�erung von Finanzanlagen",0.0,0.0,0.0,0.0
3805,FINHHT,"11/Ver- und Entsorgung","Einzahlungen aus Beitr�gen und �hnlichen Entgelten",0.0,0.0,0.0,0.0
3806,FINHHT,"11/Ver- und Entsorgung","Sonstige Investitionseinzahlungen",0.0,0.0,0.0,0.0
3807,FINHHT,"11/Ver- und Entsorgung","Summe (investive Einzahlungen)",0.0,0.0,0.0,220615.52
3808,FINHHT,"11/Ver- und Entsorgung","Auszahlungen f�r den Erwerb von Grundst�cken und Geb�uden",0.0,0.0,0.0,0.0
3809,FINHHT,"11/Ver- und Entsorgung","Auszahlungen f�r Bauma�nahmen",-6070000.0,-11011000.0,-12600000.0,-4235949.55
3810,FINHHT,"11/Ver- und Entsorgung","Auszahlungen f�r den Erwerb von beweglichen Anlageverm�gen",-3000.0,-72500.0,-3000.0,-31795.14
3811,FINHHT,"11/Ver- und Entsorgung","Auszahlungen f�r den Erwerb von Finanzanlagen",0.0,0.0,0.0,0.0
3812,FINHHT,"11/Ver- und Entsorgung","Auszahlungen von aktivierbaren Zuwendungen",0.0,0.0,0.0,0.0
3813,FINHHT,"11/Ver- und Entsorgung","Sonstige Investitionsauszahlungen",0.0,0.0,0.0,0.0
3814,FINHHT,"11/Ver- und Entsorgung","Summe (investive Auszahlungen)",-6073000.0,-11083500.0,-12603000.0,-4267744.69
3815,FINHHT,"11/Ver- und Entsorgung","Saldo der Investitionst�tigkeit (Einzahlungen ./. Auszahlungen)",-6073000.0,-11083500.0,-12603000.0,-4047129.17
3816,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Steuern und �hnliche Abgaben",0.0,0.0,0.0,0.0
3817,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Zuwendungen und allgemeine Umlagen",434159.0,418297.0,424417.0,418297.0
3818,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Sonstige Transferertr�ge",0.0,0.0,0.0,0.0
3819,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","�ffentlich-rechtliche Leistungsentgelte",23014943.93,22418046.83,23145195.28,21347559.49
3820,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Privatrechtliche Leistungsentgelte",0.0,0.0,0.0,0.0
3821,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Kostenerstattungen und Kostenumlagen",571.0,553.0,590.0,1313393.24
3822,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Sonstige ordentliche Ertr�ge",7490.0,7244.0,7744.0,0.0
3823,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Aktivierte Eigenleistungen",224500.0,444000.0,145750.0,61785.42
3824,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Bestandsver�nderungen",0.0,0.0,0.0,0.0
3825,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Ordentliche Ertr�ge",23681663.93,23288140.83,23723696.28,23141035.15
3826,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Personalaufwendungen",-703750.84,-619873.52,-718672.72,-793815.48
3827,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Versorgungsaufwendungen",-1018.75,-833.9,-1034.02,-2681.12
3828,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Aufwendungen f�r Sach- und Dienstleistungen",-3544908.0,-3510007.0,-3580157.0,-3370735.14
3829,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Bilanzielle Abschreibungen",-3596156.07,-3676420.17,-3794324.85,-3416421.48
3830,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Transferaufwendungen",0.0,0.0,0.0,0.0
3831,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Sonstige ordentliche Aufwendungen",-9986982.0,-9984747.57,-9989254.0,-10103974.57
3832,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Ordentliche Aufwendungen",-17832815.66,-17791882.16,-18083442.59,-17687627.79
3833,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Ordentliches Ergebnis (= Zeilen 10 und 17)",5848848.27,5496258.67,5640253.69,5453407.36
3834,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Finanzertr�ge",0.0,0.0,0.0,0.0
3835,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Zinsen und sonstige Finanzaufwendungen",0.0,0.0,0.0,0.0
3836,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Finanzergebnis (= Zeilen 19 und 20)",0.0,0.0,0.0,0.0
3837,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Ergebnis der laufenden Verwaltungst�tigkeit (= Zeilen 18 und 21)",5848848.27,5496258.67,5640253.69,5453407.36
3838,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Au�erordentliche Ertr�ge",0.0,0.0,0.0,0.0
3839,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Au�erordentliche Aufwendungen",0.0,0.0,0.0,0.0
3840,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Au�erordentliches Ergebnis (= Zeilen 23 und 24)",0.0,0.0,0.0,0.0
3841,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Ergebnis - vor Ber�cksichtigung der internen Leistungsbeziehungen - (= Zeilen 22 und 25)",5848848.27,5496258.67,5640253.69,5453407.36
3842,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Ertr�ge aus internen Leistungsbeziehungen (48er)",224500.0,444000.0,145750.0,61785.42
3843,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Ertr�ge aus internen Leistungsbeziehungen (9er)",0.0,0.0,0.0,0.0
3844,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Ergebnis (= Zeilen 27, 28)",224500.0,444000.0,145750.0,61785.42
3845,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Aufwendungen aus internen Leistungsbeziehungen (58er)",-585224.0,-861412.0,-506474.0,-469468.42
3846,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Aufwendungen aus internen Leistungsbeziehungen (9er)",0.0,0.0,0.0,0.0
3847,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Ergebnis (= Zeilen 30, 31)",-585224.0,-861412.0,-506474.0,-469468.42
3848,ERGHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb. HH)","Ergebnis (= Zeilen 26, 29, 32)",5488124.27,5078846.67,5279529.69,5045724.36
3849,FINHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb-HH)","Einzahlungen aus Zuwendungen f�r Investitionsma�nahmen",0.0,0.0,0.0,0.0
3850,FINHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb-HH)","Einzahlungen aus der Ver�u�erung von Sachanlagen",0.0,0.0,0.0,220615.52
3851,FINHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb-HH)","Einzahlungen aus der Ver�u�erung von Finanzanlagen",0.0,0.0,0.0,0.0
3852,FINHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb-HH)","Einzahlungen aus Beitr�gen und �hnlichen Entgelten",0.0,0.0,0.0,0.0
3853,FINHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb-HH)","Sonstige Investitionseinzahlungen",0.0,0.0,0.0,0.0
3854,FINHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb-HH)","Summe (investive Einzahlungen)",0.0,0.0,0.0,220615.52
3855,FINHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb-HH)","Auszahlungen f�r den Erwerb von Grundst�cken und Geb�uden",0.0,0.0,0.0,0.0
3856,FINHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb-HH)","Auszahlungen f�r Bauma�nahmen",-6070000.0,-11011000.0,-12600000.0,-4235949.55
3857,FINHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb-HH)","Auszahlungen f�r den Erwerb von beweglichen Anlageverm�gen",-3000.0,-72500.0,-3000.0,-31795.14
3858,FINHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb-HH)","Auszahlungen f�r den Erwerb von Finanzanlagen",0.0,0.0,0.0,0.0
3859,FINHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb-HH)","Auszahlungen von aktivierbaren Zuwendungen",0.0,0.0,0.0,0.0
3860,FINHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb-HH)","Sonstige Investitionsauszahlungen",0.0,0.0,0.0,0.0
3861,FINHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb-HH)","Summe (investive Auszahlungen)",-6073000.0,-11083500.0,-12603000.0,-4267744.69
3862,FINHHT,"11/Ver- und Entsorgung/1101/Abwasserbehandlung (Geb-HH)","Saldo der Investitionst�tigkeit (Einzahlungen ./. Auszahlungen)",-6073000.0,-11083500.0,-12603000.0,-4047129.17
3863,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Steuern und �hnliche Abgaben",0.0,0.0,0.0,0.0
3864,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Zuwendungen und allgemeine Umlagen",118470.22,199009.65,126931.83,178114.76
3865,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Sonstige Transferertr�ge",0.0,0.0,0.0,0.0
3866,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","�ffentlich-rechtliche Leistungsentgelte",7565163.26,7735765.54,7356422.38,7110000.34
3867,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Privatrechtliche Leistungsentgelte",100461.0,98802.0,102177.0,43779.79
3868,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Kostenerstattungen und Kostenumlagen",0.0,0.0,0.0,360629.5
3869,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Sonstige ordentliche Ertr�ge",85257.0,82452.0,88157.0,59829.32
3870,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Aktivierte Eigenleistungen",223000.0,202000.0,309000.0,31579.11
3871,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Bestandsver�nderungen",0.0,0.0,0.0,0.0
3872,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Ordentliche Ertr�ge",8092351.48,8318029.19,7982688.21,7783932.82
3873,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Personalaufwendungen",-1385713.64,-1527175.25,-1415461.79,-1521308.77
3874,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Versorgungsaufwendungen",-36732.95,-29966.34,-37283.95,-94170.98
3875,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Aufwendungen f�r Sach- und Dienstleistungen",-6669752.46,-6892327.0,-7243537.0,-7472780.65
3876,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Bilanzielle Abschreibungen",-7888871.34,-9055973.28,-7195464.83,-9161824.96
3877,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Transferaufwendungen",-89747.0,-89747.0,-89747.0,-89747.0
3878,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Sonstige ordentliche Aufwendungen",-372459.0,-297034.61,-372850.0,-344721.91
3879,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Ordentliche Aufwendungen",-16443276.39,-17892223.48,-16354344.57,-18684554.27
3880,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Ordentliches Ergebnis (= Zeilen 10 und 17)",-8350924.91,-9574194.29,-8371656.36,-10900621.45
3881,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Finanzertr�ge",0.0,0.0,0.0,0.0
3882,ERGHHT,"12/Verkehrsfl�chen und -anlagen, �PNV","Zinsen und sonstige Finanzaufwendungen",0.0,0.0,0.0,0.0
